ERR868390,[2021-07-01 23:19:57.631] [jointLog] [info] Mapping rate = 0.228656%
ERR868391,[2021-07-01 23:29:11.426] [jointLog] [info] Mapping rate = 1.28869%
ERR868392,[2021-07-01 23:27:23.185] [jointLog] [info] Mapping rate = 0.295146%
ERR868393,[2021-07-01 23:16:07.973] [jointLog] [info] Mapping rate = 0.25421%
ERR868394,[2021-07-02 00:02:09.395] [jointLog] [info] Mapping rate = 0.55924%
ERR868395,[2021-07-01 23:26:55.466] [jointLog] [info] Mapping rate = 0.257765%
ERR868396,[2021-07-01 23:26:51.339] [jointLog] [info] Mapping rate = 0.338877%
ERR868397,[2021-07-01 23:44:36.252] [jointLog] [info] Mapping rate = 0.232139%
ERR868399,[2021-07-02 00:09:07.264] [jointLog] [info] Mapping rate = 0.677333%
ERR868401,[2021-07-01 23:16:19.650] [jointLog] [info] Mapping rate = 0.267677%
ERR868402,[2021-07-01 23:30:16.770] [jointLog] [info] Mapping rate = 0.240887%
ERR868403,[2021-07-01 23:20:02.175] [jointLog] [info] Mapping rate = 0.242833%
ERR868404,[2021-07-01 23:08:17.409] [jointLog] [info] Mapping rate = 0.309896%
ERR868405,[2021-07-01 22:49:47.834] [jointLog] [info] Mapping rate = 0.254155%
ERR868406,[2021-07-01 23:10:20.902] [jointLog] [info] Mapping rate = 0.171017%
ERR868407,[2021-07-01 22:48:32.634] [jointLog] [info] Mapping rate = 0.324511%
ERR868408,[2021-07-01 23:46:17.960] [jointLog] [info] Mapping rate = 1.19736%
ERR868411,[2021-07-01 23:38:56.987] [jointLog] [info] Mapping rate = 0.171013%
ERR868412,[2021-07-01 23:24:39.521] [jointLog] [info] Mapping rate = 0.354927%
ERR868413,[2021-07-01 23:27:23.913] [jointLog] [info] Mapping rate = 0.138405%
ERR868416,[2021-07-01 23:27:17.530] [jointLog] [info] Mapping rate = 0.172491%
ERR868420,[2021-07-01 23:35:37.071] [jointLog] [info] Mapping rate = 0.13134%
ERR868421,[2021-07-01 23:37:11.599] [jointLog] [info] Mapping rate = 0.301722%
ERR868428,[2021-07-01 22:39:13.220] [jointLog] [info] Mapping rate = 0.54931%
ERR868430,[2021-07-01 22:48:21.808] [jointLog] [info] Mapping rate = 3.67063%
ERR868431,[2021-07-01 23:06:43.522] [jointLog] [info] Mapping rate = 0.178504%
ERR868433,[2021-07-01 23:16:25.998] [jointLog] [info] Mapping rate = 0.175043%
ERR868436,[2021-07-01 23:05:16.469] [jointLog] [info] Mapping rate = 0.210689%
ERR868441,[2021-07-01 23:44:42.739] [jointLog] [info] Mapping rate = 0.261198%
ERR868442,[2021-07-01 23:24:21.271] [jointLog] [info] Mapping rate = 0.21223%
ERR868444,[2021-07-01 23:12:49.320] [jointLog] [info] Mapping rate = 0.185329%
ERR868445,[2021-07-01 23:29:34.826] [jointLog] [info] Mapping rate = 0.28942%
ERR868447,[2021-07-01 23:21:08.897] [jointLog] [info] Mapping rate = 0.285744%
ERR868452,[2021-07-01 23:33:50.231] [jointLog] [info] Mapping rate = 0.235303%
ERR868456,[2021-07-01 23:42:19.294] [jointLog] [info] Mapping rate = 0.506237%
ERR868459,[2021-07-01 23:42:59.773] [jointLog] [info] Mapping rate = 0.184154%
ERR868460,[2021-07-01 23:16:12.596] [jointLog] [info] Mapping rate = 0.218399%
ERR868462,[2021-07-01 22:43:13.457] [jointLog] [info] Mapping rate = 0.518024%
ERR868463,[2021-07-01 22:46:32.990] [jointLog] [info] Mapping rate = 0.406118%
ERR868466,[2021-07-01 23:02:43.164] [jointLog] [info] Mapping rate = 0.404891%
ERR868469,[2021-07-01 23:36:52.663] [jointLog] [info] Mapping rate = 0.648315%
ERR868471,[2021-07-01 23:14:12.977] [jointLog] [info] Mapping rate = 0.37279%
ERR868475,[2021-07-01 23:19:51.983] [jointLog] [info] Mapping rate = 0.224665%
ERR868476,[2021-07-01 23:48:10.701] [jointLog] [info] Mapping rate = 0.256583%
ERR868477,[2021-07-02 00:06:38.521] [jointLog] [info] Mapping rate = 1.18327%
